X,city,date,year,month,day,all,accid,renal,resp,cerebrov,cardio,all_male,all_female,all_above85y,all_7584y,all_6574y,all_below64y,tmax,tdew,tmean,tmin,relhum,dtmax,ntmin,x,y,no2,o3,pm10,all_above64y,pm10_MA_2,pm10_MA_5,pm10_MA_10,no2_MA_2,o3_MA_2,relhum_MA_2,heat_90,heat_95,heat_90_no,heat_95_no,dow
22265,Basel,1998-12-15,1998,12,15,7,0,0,0,0,0,5,2,0,2,4,1,8.8,2.23333333333333,4.6,1.8,78.6,8.9,2.2,610911,265600,53.88986192,7.511230349,35.099998,6,29.299999,24.72,29.3299999,56.26509136,16.8004931745,76.60000000000004,1,1,0,0,3
22266,Basel,1998-12-16,1998,12,16,10,0,0,0,0,6,8,2,4,5,0,1,8,5.1,5.2,1.5,88.1,8.5,1.5,610911,265600,51.95377175,24.02775001,35,9,35.049999,26.0799998,31.7199999,52.921816835,15.7694901795,83.35000000000004,1,1,0,0,4
22267,Basel,1998-12-17,1998,12,17,9,0,0,0,0,6,3,6,7,0,1,1,7.6,0.666666666666667,3.8,1.4,78.7,8,1.4,610911,265600,50.17336845,10.25886752,29.9,8,32.45,26.8199996,32.9999999,51.0635701,17.143308765,83.40000000000003,1,1,0,0,5
22268,Basel,1998-12-18,1998,12,18,5,0,0,1,1,1,3,2,2,0,1,2,6.6,0.683333333333333,2.5,-0.1,81.9,6.6,0.2,610911,265600,55.75023707,6.446968485,51.200001,3,40.550000499999996,34.9399998,34.93,52.96180276,8.352918002500001,80.30000000000004,1,1,0,0,6
22269,Basel,1998-12-19,1998,12,19,6,0,0,1,0,2,2,4,2,4,0,0,9.1,2.76666666666667,5.5,0.9,73.7,9.8,0.8,610911,265600,22.07670356,72.24698216,20,6,35.6000005,34.2399998,32.5399998,38.913470315,39.3469753225,77.80000000000004,1,1,0,0,7
22270,Basel,1998-12-20,1998,12,20,10,0,0,0,3,8,0,10,9,0,0,1,3.6,-0.65,2.9,1.9,84.7,3.5,1.9,610911,265600,35.52354707,48.28574889,15.6,9,17.8,30.3400002,27.5300001,28.800125315,60.266365525,79.20000000000005,1,1,0,0,1
22271,Basel,1998-12-21,1998,12,21,10,1,0,1,4,6,2,8,6,2,1,1,2.4,-9.24282352043893e-18,0.6,-1.4,81.9,2.2,-0.2,610911,265600,33.52140594,55.22903322,23.6,9,19.6,28.0600002,27.07,34.522476505,51.757391055,83.30000000000004,1,1,0,0,2
22272,Basel,1998-12-22,1998,12,22,6,1,0,1,1,1,1,5,5,1,0,0,2.2,-4.46666666666667,-0.2,-2.7,78,2.3,-2.6,610911,265600,48.43004437,38.75856054,32.799999,6,28.1999995,28.64,27.7299998,40.975725155,46.99379688,79.95000000000005,1,1,0,0,3
22273,Basel,1998-12-23,1998,12,23,9,0,0,1,0,6,5,4,6,3,0,0,3.2,-4.45,-0.4,-3.2,73.9,3.4,-3,610911,265600,56.92179186,35.18202982,42.5,9,37.6499995,26.8999998,30.9199998,52.675918115,36.970295179999994,75.95000000000005,1,1,0,0,4
22274,Basel,1998-12-24,1998,12,24,6,1,0,0,0,4,3,3,3,2,1,0,2.7,0.666666666666667,0.8,-1.4,84,2.9,-1.4,610911,265600,47.64760128,38.02688138,45.599998,6,44.049999,32.0199994,33.1299996,52.28469657,36.604455599999994,78.95000000000005,1,1,0,0,5
22275,Basel,1998-12-25,1998,12,25,7,0,0,1,1,2,5,2,2,2,1,2,2.4,-0.116666666666667,0.8,-2.1,88.1,2.4,-1.8,610911,265600,40.04776708,34.93131318,28.9,5,37.249999,34.6799994,32.5099998,43.84768418,36.47909728,86.05000000000004,1,1,0,0,6
22276,Basel,1998-12-26,1998,12,26,6,0,0,1,0,3,3,3,4,2,0,0,5.7,1.41666666666667,3.7,1.5,78.9,5.9,1.4,610911,265600,45.82230756,12.14179105,28.6,6,28.75,35.6799994,31.8699998,42.93503732,23.536552115,83.50000000000004,1,1,0,0,7
22277,Basel,1998-12-27,1998,12,27,6,0,0,1,1,3,4,2,1,3,1,1,13.4,5.05,8.2,3.8,68.9,13.6,3.7,610911,265600,42.19591763,78.25903311,16.1,5,22.35,32.3399996,30.4899998,44.009112595,45.20041208000001,73.90000000000005,1,1,0,0,1
22278,Basel,1998-12-28,1998,12,28,3,0,0,0,0,2,2,1,2,0,0,1,10.6,2.31666666666667,5.8,0.2,72.4,10.8,0.2,610911,265600,49.87385057,20.75309935,22.5,2,19.3,28.3399996,27.6199997,46.0348841,49.50606623,70.65000000000005,1,1,0,0,2
22279,Basel,1998-12-29,1998,12,29,5,0,0,0,0,0,3,2,1,1,1,2,8.8,3.81666666666667,4.9,1.1,81.7,8.9,4.5,610911,265600,51.50582091,23.3267695,33.099998,3,27.799999,25.8399996,28.9299995,50.68983574,22.039934425,77.05000000000004,1,1,0,0,3
22280,Basel,1998-12-30,1998,12,30,10,0,1,0,0,2,5,5,3,2,1,4,7.6,1.26666666666667,2.5,-1.6,81.2,7.8,-1.5,610911,265600,47.93823942,26.83166904,42.599998,6,37.849998,28.5799992,31.6299993,49.722030165,25.079219270000003,81.45000000000005,1,1,0,0,4
22281,Basel,1998-12-31,1998,12,31,6,0,0,1,0,3,5,1,2,3,0,1,3.8,-1.15,0.6,-0.9,86.6,4.3,-0.3,610911,265600,45.53584654,9.348103904,40.799999,5,41.6999985,31.019999,33.3499992,46.73704298,18.089886472,83.90000000000003,1,1,0,0,5
22282,Basel,1999-01-01,1999,1,1,9,0,0,1,1,5,4,5,3,2,3,1,3.1,-0.15,0.3,-2.3,91.6,4,-0.9,610911,265600,45.66084885,3.228600685,56.700001,8,48.75,39.1399992,35.7399994,45.598347695,6.2883522945,89.10000000000002,1,1,0,0,6
22283,Basel,1999-01-02,1999,1,2,7,0,0,0,1,3,3,4,6,0,0,1,6.9,0.25,2.8,-2.2,80.8,7.2,-2.3,610911,265600,48.40292889,12.73532128,44.900002,6,50.8000015,43.6199996,35.9799996,47.03188887,7.9819609825,86.20000000000002,1,1,0,0,7
22284,Basel,1999-01-03,1999,1,3,4,0,0,0,0,1,1,3,1,1,2,0,10.4,4.13333333333333,7.8,4.5,68.8,11,4.3,610911,265600,13.27962368,78.16693217,7.8,4,26.350001,38.56,32.1999998,30.841276285,45.451126724999995,74.80000000000001,1,1,0,0,1
22285,Basel,1999-01-04,1999,1,4,5,1,0,0,1,1,3,2,2,1,1,1,12.3,7.9,9.2,6.9,76.7,10.7,7,610911,265600,46.81808611,82.07093314,15.3,4,11.55,33.1000004,30.8399998,30.048854895,80.118932655,72.75000000000001,1,1,0,0,2
22286,Basel,1999-01-05,1999,1,5,10,1,0,0,0,4,5,5,3,3,2,2,12.9,7.56666666666667,9.7,6.2,80,13.1,8.2,610911,265600,45.54997753,25.42970903,18.299999,8,16.7999995,28.6000004,29.8099997,46.18403182,53.750321084999996,78.35000000000002,1,1,0,0,3
22287,Basel,1999-01-06,1999,1,6,10,0,0,1,0,5,6,4,3,1,3,3,10.8,3.7,6.3,3.2,77.8,11.1,3.9,610911,265600,46.1218779,12.43343922,34.200001,7,26.25,24.1000004,31.6199998,45.835927715,18.931574125,78.90000000000002,1,1,0,0,4
22288,Basel,1999-01-07,1999,1,7,7,0,0,2,1,3,2,5,4,3,0,0,13.3,1.63333333333333,6.9,0.6,71.8,13.5,0.8,610911,265600,39.50690975,75.36301314,37.400002,7,35.8000015,22.6000004,33.11,42.814393824999996,43.89822618,74.80000000000001,1,1,0,0,5
22289,Basel,1999-01-08,1999,1,8,12,0,0,3,0,3,4,8,5,2,2,3,11,5.2,7.8,5.1,78.5,9.8,7.3,610911,265600,10.97884914,79.88612456,5.6,9,21.500001,22.1600004,30.360000200000002,25.242879445,77.62456885,75.15,1,1,0,0,6
22290,Basel,1999-01-09,1999,1,9,8,0,0,1,1,3,4,4,2,3,1,2,6.5,-0.0666666666666667,4.5,2.7,77.4,7,4,610911,265600,10.52653993,73.74104113,5.6,6,5.6,20.2200004,26.6600004,10.752694535,76.813582845,77.95000000000002,1,1,0,0,7
22291,Basel,1999-01-10,1999,1,10,9,0,0,2,0,2,5,4,2,4,1,2,2.8,0,1.8,1,86,2.8,1,610911,265600,28.71926103,20.80426477,18.6,7,12.100000000000001,20.2800006,24.4400005,19.62290048,47.27265295,81.70000000000002,1,1,0,0,1
22292,Basel,1999-01-11,1999,1,11,4,0,0,0,0,2,3,1,1,1,1,1,1.7,-0.216666666666667,0.8,-0.3,89,1.3,1.3,610911,265600,33.76374752,11.1286956,27.5,3,23.05,18.9400004,21.5200004,31.241504275,15.966480185,87.50000000000001,1,1,0,0,2
22293,Basel,1999-01-12,1999,1,12,8,0,0,0,1,3,4,4,6,2,0,0,-0.4,-2.13333333333333,-2,-5.4,75.1,-0.1,-2.4,610911,265600,39.42633036,57.62873336,25.700001,8,26.6000005,16.6000002,19.6000003,36.59503894,34.37871448,82.05000000000001,1,1,0,0,3
22294,Basel,1999-01-13,1999,1,13,6,0,1,0,0,2,1,5,3,3,0,0,3.3,-2.1,1.6,-2.7,79.6,3.5,-3.4,610911,265600,25.7718993,76.52449439,12.6,6,19.1500005,18.0000002,20.080000300000002,32.599114830000005,67.07661387499999,77.35000000000001,1,1,0,0,4
22295,Basel,1999-01-14,1999,1,14,4,0,0,0,0,2,2,2,2,1,0,1,5.9,1.78333333333333,3.3,1.6,84.6,6.1,1.7,610911,265600,42.90932636,74.88716706,14.7,3,13.649999999999999,19.8200002,20.0200003,34.34061283,75.705830725,82.10000000000001,1,1,0,0,5
22296,Basel,1999-01-15,1999,1,15,9,0,0,1,0,6,3,6,6,1,1,1,8.4,0.133333333333333,4.2,1.4,72.8,8.8,1.4,610911,265600,41.93951926,83.28869126,16.5,8,15.6,19.4000002,19.8400004,42.424422809999996,79.08792915999999,78.70000000000002,1,1,0,0,6
22297,Basel,1999-01-16,1999,1,16,4,0,0,1,0,2,3,1,1,3,0,0,9.7,-0.55,3.9,0.3,70.5,10.1,0.3,610911,265600,53.99410778,29.79420476,29.4,4,22.95,19.7800002,19.3600003,47.96681352,56.541448009999996,71.65000000000002,1,1,0,0,7
22298,Basel,1999-01-17,1999,1,17,7,0,0,0,1,4,6,1,1,4,2,0,10.4,-0.35,4.7,1.3,65.3,11.1,1,610911,265600,48.11502384,56.37004271,26.4,7,27.9,19.919999999999998,18.2600001,51.05456581,43.082123734999996,67.90000000000002,1,1,0,0,1
22299,Basel,1999-01-18,1999,1,18,10,0,0,0,1,7,7,3,3,3,2,2,9.2,3.58333333333333,5.5,2.4,77,9.7,2.9,610911,265600,60.07624491,13.40560213,35.400002,8,30.900001,24.480000399999998,21.2400003,54.095634375,34.88782242,71.15000000000002,1,1,0,0,2
22300,Basel,1999-01-19,1999,1,19,1,0,0,0,0,0,1,0,1,0,0,0,7.5,2.28333333333333,4,0.8,80.7,7.6,3.1,610911,265600,58.01176115,22.5643887,53.700001,1,44.5500015,32.2800006,26.050000400000002,59.04400303,17.984995415,78.85000000000002,1,1,0,0,3
22301,Basel,1999-01-20,1999,1,20,3,0,0,2,0,0,1,2,2,0,0,1,7.7,0.366666666666667,3,0.1,76.4,7.9,0.2,610911,265600,62.97189861,20.53308336,52.799999,2,53.25,39.5400004,29.4700003,60.49182988,21.54873603,78.55000000000003,1,1,0,0,4
22302,Basel,1999-01-21,1999,1,21,5,0,0,0,0,3,1,4,1,2,2,0,7.7,-0.333333333333333,2.3,-0.7,75.6,8.2,-0.7,610911,265600,67.02810644,16.97190097,54.900002,5,53.8500005,44.6400008,32.2100005,65.000002525,18.752492165,76.00000000000003,1,1,0,0,5
22303,Basel,1999-01-22,1999,1,22,6,0,0,0,0,2,4,2,1,1,1,3,5.8,-1.26666666666667,0.8,-2.1,79.7,6.1,-1.8,610911,265600,70.8896023,13.43629979,66.900002,3,60.900002,52.7400012,36.3300006,68.95885437000001,15.20410038,77.65000000000003,1,1,0,0,6
22304,Basel,1999-01-23,1999,1,23,8,1,0,2,0,2,3,5,5,2,1,0,3.5,-1.78333333333333,-0.1,-2.3,83.6,3.8,-2.3,610911,265600,64.62522408,13.63585001,70.400002,8,68.650002,59.7400012,42.1100008,67.75741319,13.5360749,81.65000000000003,1,1,0,0,7
22305,Basel,1999-01-24,1999,1,24,6,0,0,0,0,2,0,6,2,4,0,0,6.6,0.233333333333333,1.5,-1.8,81.5,6.9,-1.7,610911,265600,56.65884938,23.50073552,52.900002,6,61.650002,59.5800014,45.930001,60.64203673,18.568292765,82.55000000000004,1,1,0,0,1
22306,Basel,1999-01-25,1999,1,25,4,0,0,0,0,4,0,4,1,1,0,2,11.9,5.28333333333333,5.8,-0.2,73.1,12.1,-0.2,610911,265600,39.29786933,78.63254835,31.4,2,42.150001,55.3000016,47.420001,47.978359354999995,51.06664193499999,77.30000000000004,1,1,0,0,2
22307,Basel,1999-01-26,1999,1,26,5,0,0,1,0,1,4,1,1,2,2,0,12.2,2.31666666666667,8.2,3,71.9,12.4,10.3,610911,265600,15.90550902,83.55476321,NA,5,NA,NA,NA,27.601689174999997,81.09365578,72.50000000000004,1,1,0,0,3
22308,Basel,1999-01-27,1999,1,27,6,0,0,1,0,2,3,3,2,2,1,1,5.8,-0.966666666666667,4.1,2.4,76,4.7,2.4,610911,265600,10.22289264,85.37628245,6.7,5,NA,NA,NA,13.06420083,84.46552283,73.95000000000005,1,1,0,0,4
22309,Basel,1999-01-28,1999,1,28,11,1,0,0,1,5,5,6,6,2,1,2,8.3,5.06666666666667,4.9,2.8,79.8,8.6,2.9,610911,265600,13.23023815,76.93893618,5.8,9,6.25,NA,NA,11.726565395,81.157609315,77.90000000000003,1,1,0,0,5
22310,Basel,1999-01-29,1999,1,29,7,0,0,0,1,5,3,4,3,3,1,0,3.5,1.93333333333333,1.2,-1.8,80.5,2.5,1.1,610911,265600,28.91991937,58.04830057,11.9,7,8.85,NA,NA,21.07507876,67.493618375,80.15000000000003,1,1,0,0,6
22311,Basel,1999-01-30,1999,1,30,6,0,0,1,0,3,1,5,4,2,0,0,-1.3,-10.65,-3.1,-5.3,71.5,-0.9,-4.7,610911,265600,34.84799346,55.59742802,19.6,6,15.75,NA,NA,31.883956415,56.822864295,76.00000000000003,1,1,0,0,7
22312,Basel,1999-01-31,1999,1,31,5,0,0,0,0,1,2,3,3,0,0,2,-1,-11.9666666666667,-3.8,-6,63.7,-0.5,-5.8,610911,265600,29.93664138,68.97744894,14.7,3,17.15,11.74,NA,32.39231742,62.287438480000006,67.60000000000002,1,1,0,0,1
22313,Basel,1999-02-01,1999,2,1,4,0,0,1,1,1,2,2,2,1,1,0,-1.6,-10.55,-3.9,-7.4,63.9,-1.4,-7.1,610911,265600,48.11328391,44.9087644,25.299999,4,19.9999995,15.4599998,NA,39.024962645,56.943106670000006,63.800000000000026,1,1,0,0,2
22314,Basel,1999-02-02,1999,2,2,5,0,0,0,0,3,1,4,4,0,1,0,1.3,-3.1,-0.8,-4.3,76.2,1.4,-4.3,610911,265600,58.30180312,7.060964486,51.799999,5,38.549999,24.6599996,NA,53.207543515,25.984864443,70.05000000000003,1,1,0,0,3
22315,Basel,1999-02-03,1999,2,3,8,0,0,1,0,1,3,5,1,2,3,2,3.8,0.0166666666666667,1.3,-2.5,84.7,3.9,-2.5,610911,265600,53.29883562,13.21116935,53.900002,6,52.8500005,33.06,NA,55.80031937,10.136066918000001,80.45000000000003,1,1,0,0,4
22316,Basel,1999-02-04,1999,2,4,6,0,0,0,1,1,3,3,1,0,3,2,8,2.1,6.3,3.2,76.4,8.1,1.9,610911,265600,18.77087584,69.91891021,14,4,33.950001,31.94,NA,36.03485573,41.565039780000006,80.55000000000004,1,1,0,0,5
22317,Basel,1999-02-05,1999,2,5,9,0,1,0,0,2,3,6,3,1,3,2,7.9,3.03333333333333,6,3.6,77,7.9,6.8,610911,265600,10.81296315,75.84398264,8.2,7,11.1,30.64,21.19,14.791919494999998,72.88144642500001,76.70000000000005,1,1,0,0,6
22318,Basel,1999-02-06,1999,2,6,8,0,0,3,1,1,4,4,2,2,2,2,4.1,1.6,3.2,0.9,82,4.3,2.4,610911,265600,10.40995128,74.65180274,6.4,6,7.3,26.860000199999998,21.16,10.611457215,75.24789268999999,79.50000000000004,1,1,0,0,7
22319,Basel,1999-02-07,1999,2,7,9,0,0,2,1,4,3,6,7,0,1,1,4.9,1.4,2.8,-0.8,77.2,5.1,2.9,610911,265600,8.455724965,79.99869427,4.2,8,5.300000000000001,17.3400004,21,9.4328381225,77.32524850499999,79.60000000000005,1,1,0,0,1
22320,Basel,1999-02-08,1999,2,8,8,0,0,2,0,3,3,5,3,3,1,1,1,-6.03333333333333,-0.5,-1.7,71.1,1,-1.7,610911,265600,14.32703776,78.14135195,11,7,7.6,8.76,20.91,11.391381362499999,79.07002311,74.15000000000005,1,1,0,0,2
22321,Basel,1999-02-09,1999,2,9,9,0,0,0,0,4,6,3,2,3,1,3,-0.7,-2.11666666666667,-1.4,-3.8,90.2,-0.5,-1.4,610911,265600,48.40116996,58.21715015,20.799999,6,15.8999995,10.1199998,21.0299999,31.36410386,68.17925105,80.65000000000005,1,1,0,0,3
22322,Basel,1999-02-10,1999,2,10,5,2,0,0,0,0,2,3,3,1,0,1,-0.9,-4.95,-2.3,-3.8,84.8,-0.7,-3.8,610911,265600,52.47275766,74.80530199,32.799999,4,26.799999,15.0399996,22.8399998,50.436963809999995,66.51122607,87.50000000000006,1,1,0,0,4
22323,Basel,1999-02-11,1999,2,11,6,1,0,0,1,3,3,3,3,1,0,2,-0.8,-4.66666666666667,-3.5,-7.1,85.4,-0.5,-5.3,610911,265600,48.83616273,57.24498723,34.400002,4,33.6000005,20.64,23.7500001,50.654460195,66.02514461,85.10000000000005,1,1,0,0,5
22324,Basel,1999-02-12,1999,2,12,6,1,0,0,0,2,2,4,3,2,0,1,-5.2,-9.48,-8.4,-13.6,80.9,-4.9,-9.3,610911,265600,72.50424619,8.805740089,50.799999,5,42.6000005,29.9599998,23.6500001,60.67020446,33.0253636595,83.15000000000006,1,1,0,0,6
22325,Basel,1999-02-13,1999,2,13,9,1,0,1,1,5,3,6,3,5,1,0,-3.2,-6.8,-8.8,-14.2,72.8,-3,-14,610911,265600,NA,NA,56.799999,9,53.799999,39.1199996,23.939999800000002,NA,NA,76.85000000000005,1,1,0,0,7
22326,Basel,1999-02-14,1999,2,14,10,0,0,2,0,2,6,4,3,3,3,1,-1,-5.7,-3.6,-7.9,80,-0.7,-9.9,610911,265600,NA,NA,52.5,9,54.6499995,45.4599998,27.7899998,NA,NA,76.40000000000005,1,1,0,0,1
22327,Basel,1999-02-15,1999,2,15,4,0,0,0,0,1,2,2,1,1,1,1,1.8,-5.41666666666667,-2.2,-4.7,76.1,2.1,-4.7,610911,265600,74.21690515,74.43690619,62.5,3,57.5,51.4,33.2199998,NA,NA,78.05000000000004,1,1,0,0,2
22328,Basel,1999-02-16,1999,2,16,8,0,0,2,0,3,1,7,4,3,1,0,4.5,1.05,0.8,-4.3,82.5,4.9,-4.3,610911,265600,53.77312,65.73349494,36,8,49.25,51.7199996,36.1799998,63.995012575000004,70.08520056500001,79.30000000000004,1,1,0,0,3
22329,Basel,1999-02-17,1999,2,17,8,0,0,2,1,4,2,6,6,2,0,0,3.1,-0.966666666666667,2.5,1.4,77.1,3.3,1.9,610911,265600,16.62222809,77.02080923,11.4,8,23.7,43.8399998,36.8999998,35.197674045,71.377152085,79.80000000000004,1,1,0,0,4
22330,Basel,1999-02-18,1999,2,18,10,1,0,4,0,4,3,7,7,0,3,0,5.5,3.18333333333333,3.6,1.9,87.3,5.8,1.4,610911,265600,43.21105872,74.3396868,16.700001,10,14.0500005,35.8200002,37.4699999,29.916643405,75.68024801499999,82.20000000000005,1,1,0,0,5
22331,Basel,1999-02-19,1999,2,19,7,1,0,1,0,4,4,3,4,1,0,2,9.1,5.15,7.4,5.1,77.9,8.6,3.8,610911,265600,14.61540158,61.25643549,3.6,5,10.1500005,26.0400002,35.75,28.913230149999997,67.79806114499999,82.60000000000005,1,1,0,0,6
22332,Basel,1999-02-20,1999,2,20,6,0,0,0,0,2,3,3,4,0,1,1,10.1,6.21666666666667,9.4,8.7,78.6,10.2,8.3,610911,265600,8.593593744,69.27932901,NA,5,NA,NA,NA,11.604497662,65.26788225,78.25000000000006,1,1,0,0,7
22333,Basel,1999-02-21,1999,2,21,3,0,0,0,0,2,1,2,2,0,0,1,9.2,2.71666666666667,8.3,7,77.6,9.5,7.6,610911,265600,7.003152167,90.68735988,4.4,2,NA,NA,NA,7.7983729555,79.983344445,78.10000000000005,1,1,0,0,1
22334,Basel,1999-02-22,1999,2,22,6,0,0,0,0,1,3,3,2,2,2,0,8.4,4.18333333333333,3.4,1.1,80.5,4.9,4.1,610911,265600,6.880247009,92.53958277,5,6,4.7,NA,NA,6.941699588,91.613471325,79.05000000000005,1,1,0,0,2
22335,Basel,1999-02-23,1999,2,23,7,0,0,2,0,4,3,4,5,2,0,0,3.1,-3.08333333333333,1.8,0.6,74.5,3.5,0.6,610911,265600,7.876255756,80.96062131,NA,7,NA,NA,NA,7.3782513825,86.75010204,77.50000000000006,1,1,0,0,3
22336,Basel,1999-02-24,1999,2,24,6,0,0,0,0,4,4,2,1,1,2,2,2.7,1.55,1.8,0.7,83.1,2.7,0.7,610911,265600,46.65311188,71.16225154,17.200001,4,NA,NA,NA,27.264683817999998,76.061436425,78.80000000000005,1,1,0,0,4
22337,Basel,1999-02-25,1999,2,25,6,0,0,0,1,4,4,2,4,1,0,1,5.2,-4.45,2.3,-0.1,76.7,5.4,0.6,610911,265600,46.61571514,78.44835245,27.5,5,22.3500005,NA,NA,46.63441351,74.80530199500001,79.90000000000006,1,1,0,0,5
22338,Basel,1999-02-26,1999,2,26,3,0,0,0,0,0,1,2,1,1,0,1,8.1,0.8,2.8,-0.9,77.7,8.6,-0.9,610911,265600,58.43644635,36.1132562,45.700001,2,36.6000005,NA,NA,52.526080745,57.280804325000005,77.20000000000007,1,1,0,0,6
22339,Basel,1999-02-27,1999,2,27,7,2,0,2,0,1,4,3,3,2,1,1,12.1,3.03333333333333,5.7,0.7,75.4,12.4,0.8,610911,265600,59.02600435,64.51061838,51.900002,6,48.8000015,NA,NA,58.73122535,50.31193729,76.55000000000007,1,1,0,0,7
22340,Basel,1999-02-28,1999,2,28,11,0,0,2,0,2,3,8,5,4,1,1,8.2,4.38333333333333,5.8,1.8,84.2,8.5,4.6,610911,265600,33.53949465,70.59430651,15.3,10,33.600001,31.520000800000002,NA,46.2827495,67.552462445,79.80000000000007,1,1,0,0,1
22341,Basel,1999-03-01,1999,3,1,6,0,0,1,1,2,2,4,3,1,1,1,10.4,-2.73333333333333,5.7,-0.2,73.6,10.5,-0.2,610911,265600,32.16235522,92.01257127,14.6,5,14.95,31.0000006,NA,32.850924935,81.30343889,78.90000000000006,1,1,0,0,2
22342,Basel,1999-03-02,1999,3,2,7,1,0,0,0,3,3,4,3,2,2,0,12.7,4.31666666666667,10.7,8.4,69.2,12.9,7.7,610911,265600,15.80654137,80.04986368,4.2,7,9.4,26.3400006,NA,23.984448295,86.031217475,71.40000000000006,1,1,0,0,3
22343,Basel,1999-03-03,1999,3,3,2,0,0,1,0,1,0,2,2,0,0,0,11.7,5.08333333333333,9.5,5.7,75.7,12.7,7.9,610911,265600,39.13704352,82.51096013,12.6,2,8.4,19.7200004,NA,27.471792445,81.280411905,72.45000000000007,1,1,0,0,4
22344,Basel,1999-03-04,1999,3,4,6,0,2,0,0,1,1,5,4,2,0,0,5.6,3.65,4.3,3.3,89.6,5,4.9,610911,265600,45.30987649,78.45346789,7.9,6,10.25,10.92,NA,42.223460005,80.48221401,82.65000000000006,1,1,0,0,5
22345,Basel,1999-03-05,1999,3,5,6,0,0,1,1,4,1,5,4,1,1,0,7.7,-2.2,4.8,2.9,73.1,8.2,3,610911,265600,27.14533017,94.73973269,10.1,6,9,9.879999999999999,20.7000004,36.22760333,86.59660029,81.35000000000005,1,1,0,0,6
22346,Basel,1999-03-06,1999,3,6,6,0,0,1,0,2,3,3,4,2,0,0,5.9,-3.51666666666667,3.7,2.1,73.9,6.2,2.6,610911,265600,17.97571857,88.1341555,6.5,6,8.3,8.26,19.6300003,22.560524370000003,91.436944095,73.50000000000006,1,1,0,0,7
22347,Basel,1999-03-07,1999,3,7,4,0,0,2,0,1,2,2,1,1,2,0,6.6,-7,3.7,0.9,60.5,7.3,0.9,610911,265600,11.68142862,97.93252128,6,4,6.25,8.62,17.4800003,14.828573595000002,93.03333839000001,67.20000000000006,1,1,0,0,1
22348,Basel,1999-03-08,1999,3,8,7,0,0,0,2,5,3,4,4,2,1,0,7.5,-5.65,3.6,-0.3,70.4,7.8,-0.1,610911,265600,34.1846018,85.35582068,12.1,7,9.05,8.52,14.1200002,22.93301521,91.64417098,65.45000000000006,1,1,0,0,2
22349,Basel,1999-03-09,1999,3,9,1,0,0,0,0,0,0,1,1,0,0,0,12.1,7.83333333333333,9.6,4.1,76.7,12.3,2.5,610911,265600,54.43696261,94.95463224,22.4,1,17.25,11.42,11.17,44.310782205,90.15522646,73.55000000000007,1,1,0,0,3
22350,Basel,1999-03-10,1999,3,10,9,0,0,2,0,1,4,5,4,3,1,1,13.1,4,9.1,6,77.7,13.3,6,610911,265600,51.58318677,78.53022151,30,8,26.2,15.4,12.64,53.010074689999996,86.742426875,77.20000000000007,1,1,0,0,4
22351,Basel,1999-03-11,1999,3,11,7,0,0,1,1,2,3,4,3,1,1,2,11.6,6.3,8.3,6.4,84,12.1,6.6,610911,265600,43.19015101,47.7331492,37.400002,5,33.700001,21.5800004,14.920000199999999,47.386668889999996,63.131685355,80.85000000000008,1,1,0,0,5
22352,Basel,1999-03-12,1999,3,12,9,1,0,0,0,4,5,4,4,1,2,2,16.5,7.45,10.6,6.1,74.5,17.1,6.1,610911,265600,46.47586762,42.89792383,43.099998,7,40.25,29,18.81,44.833009315,45.315536515000005,79.25000000000009,1,1,0,0,6
22353,Basel,1999-03-13,1999,3,13,9,0,0,1,1,3,4,5,3,4,1,1,19.8,1.88333333333333,11.5,5.2,64.7,20,5.2,610911,265600,44.17667331,116.2194007,42.099998,8,42.599998,34.9999996,21.7599998,45.326270465,79.558662265,69.60000000000008,1,1,0,0,7
22354,Basel,1999-03-14,1999,3,14,11,1,1,1,1,3,6,5,5,4,2,0,18.7,4.75,11.7,5.6,65.4,18.9,5.6,610911,265600,37.28571996,124.9995586,45.599998,11,43.849998,39.6399992,25.5299996,40.731196635,120.60947965,65.05000000000008,1,1,0,0,1
22355,Basel,1999-03-15,1999,3,15,2,0,0,1,0,0,1,1,2,0,0,0,14.4,7.75,10.4,6.3,78.9,14.6,6.3,610911,265600,52.81040169,68.42996769,70.099998,2,57.849998,47.6599988,31.5299994,45.048060825,96.714763145,72.15000000000009,1,1,0,0,2
22356,Basel,1999-03-16,1999,3,16,8,0,0,0,3,5,4,4,3,3,2,0,13.8,3.71666666666667,8.8,4.4,71.1,14.2,5.4,610911,265600,50.97003898,73.27542893,54.900002,8,62.5,51.1599988,36.3699996,51.890220334999995,70.85269831,75.00000000000009,1,1,0,0,3
22357,Basel,1999-03-17,1999,3,17,6,0,0,1,1,2,2,4,3,2,0,1,12.1,-2.01666666666667,6.1,1,63.3,12.2,1.3,610911,265600,39.51339405,69.50957888,43.700001,5,49.3000015,51.2799994,40.1399997,45.241716515,71.39250390500001,67.20000000000007,1,1,0,0,4
22358,Basel,1999-03-18,1999,3,18,4,0,0,0,1,1,1,3,1,3,0,0,10.1,-1.86,5.1,-0.7,62.9,10.4,-0.6,610911,265600,49.28416404,67.15081027,49.900002,4,46.8000015,52.8400002,43.9199999,44.398779045,68.33019457500001,63.10000000000008,1,1,0,0,5
